recipient,first_block,amount_cell,txs,share_of_total_out_percent
0x08c12361c936233a5676f79b31bfc773163cc59e,22924610,6000.5,1,0.1200075998480030399392012160
0xb8ad8f6ac22bd84bd159b8fb9196545526611f10,34467746,5957,10,0.1191376172476550468990620188
0xb6e87dbff2bee42968a9d63e7354763b8b65c015,22900496,5860,1,0.1171976560468790624187516250
0xe3f7d7bc656619d70000a2618881f62a85dc95e9,22850797,5857.256919050688,1,0.1171427955251032579348413032
0x61a350dd633e62cd54269f3a46c848f2fea6bfc4,35949699,5850.907748386931025719,2,0.1170158146514455916025479490
0x79fa646b51da4459ef2835ac0153049504a7e25e,34256249,5752.66160645312792137,1,0.1150509311104403496204075918
0x9a628b58181c5d1481c47d2583868373f0ffd704,22850690,5707.907337271867,1,0.1141558636281647767044659107
0xad7b013f817528c6e143a8543944a4bb4b78a0c6,24824025,5626.78429649174,1,0.1125334352611295774084518310
0xb34f2089268c1e7a08b5579248328b20a9f8efd9,27884925,5619.504413812585346428,8,0.1123878405194413181021979560
0xfdebd4df04698064281cfcff2d305b46f92d03cd,28001794,5570.47032977,3,0.1114071784518309633807323854
0xb85eb10d36ad4a2c6259959b5d6a37bd66cdbd0d,23475019,5485.21,1,0.1097020059598808023839523210
0x6f5466265167fcfd208f56ac7cdba47dcd3c2435,36028080,5442.60103045,1,0.1088498436121277574448511030
0xdbf8791547b29b2fba916da43d6c9faf30be43d2,34389043,5404.000658280902679433,1,0.1080778516085858818710225795
0x3e39517966283f43bc70a25b1ac799fc747564d4,34514563,5355.998199833673970061,1,0.1071178216402406745877282454
0xa1613eb40b3ceab50252446d12b08cb56e6331ed,23146210,5325,3,0.1064978700425991480170396592
0x018ff17724e41ff14686557ddb5990c344a5e804,23519121,5322.46650656287,1,0.1064472011872336553268934621
0x3f554b2f63d813751a5f377462694c1bb70234ee,23564480,5274.28,2,0.1054834903301933961320773585
0x25bfae45885a67561717a3e655bf68d6e3d62250,23712517,5194.005,1,0.1038780224395512089758204836
0x4e6d6d621d13edc726d0c7b5797461edabe1935e,27284005,5183.4,3,0.1036659266814663706725865483
0x78aa468012206230b29a1db7011310202906cbaa,36047294,5147.408659635940342428,2,0.1029461142704333981805963881
0xd39daa052cb6dd9f3ecdecef9c854090d9c957a0,36046572,5140.679368724724806581,2,0.1028115311438716186992460151
0x574ba764de3ff3304e33b60ac10e5fc02bef62f5,31914481,5114,1,0.1022779544409111817763644727
0x17d6b69b4bebb9c0a464f300b7bd6047d548acf4,22850045,5100.875,2,0.1020154596908061838763224736
0x635510eb75c0ce0c651f88e37f34b2cbfc167998,27434061,5050.5,1,0.1010079798404031919361612768
0x58995d086e22089dc44708a154c782441ba81c3f,24047258,5048,1,0.1009579808403831923361532769
0x7f030f1f9395847197c652ce977859898e0ee78d,23694584,5017,1,0.1003379932401351972960540789
0xe3b734c9d077322331a524472fc213b88009ce91,25598425,5004.474813895718,1,0.1000874945280237995240095198
0x06b37c1891498690cf39d3fb7c6b604910887ad1,23138283,5000,2,0.09999800003999920001599968001
0xe38f581221f7e7bbc0215b53e09f1255195bb34e,35958884,4991.251071,1,0.09982302495950080998380032399
0xc4c3f4042548499e75d2e42469677b467ae3b51e,23822601,4989,1,0.09977800443991120177596448071
0xb890a8e9db89c55e5e47569781d7eb8155d89d28,25661487,4937,5,0.09873802523949521009579808404
0x898689ada8982017ee8ced8162461a6035112ff7,36813318,4875.188081019068638537,5,0.09750181158414968977694446111
0x8609dc63c16d0568bcf745bec6e55d2cbf755d77,35958614,4832.07509621,2,0.09663956913281734365312693746
0x4c860483cdda53bf9148d1e4fbdcbeb298fd11be,24008796,4804,1,0.09607807843843123137537249255
0x056432176fd4e1b9af53c769462b85bf90a1556d,27291539,4757.87656824103,3,0.09515562825225555488890222196
0xecff9107e7193ac490a4694b2db27c849a62446a,24998216,4754.56966558974,1,0.09508949152196436071278574429
0x4d53c435a63f8dbadeb0b7f02791b0533a3fd7d7,36068369,4732.95,1,0.09465710685786284274314513710
0x3a775c8f5616b12dd4c733610c85ac75cd98b1f1,35786419,4704.359254108113844205,2,0.09408530337609475498900022000
0x4789d8582970719551ac9a079729774b870cd0dc,35158242,4694.44074491,3,0.09388693715945681086378272435
0x7180f4221615dc96b97ca1b8dd104bdb27b99014,35696292,4679.53463786092411292,1,0.09358882098079886628107437851
0x65fe650c193d761396205b94d6c0110988f34021,27435342,4676,2,0.09351812963740725185496290074
0x7daacad45552a654ba52137d5647482b462c2135,23646177,4665.1922,1,0.09330197796044079118417631647
0xa98a175166e4f9e8487356471c575f57ac10cc93,22882185,4601.654844225001,1,0.09203125625937483250334993300
0x628ecb7d9804e369ceb9e55690da8a2abc660f33,24904449,4585.2098,1,0.09170236195276094478110437791
0x25be26c15f72cc7ac1ea38ad74e488ef0d6af54b,36196749,4581.955729343071049655,1,0.09163728184122459650116997660
0xf3333325689d18a8ae6f938b89f6820728771991,23691073,4500.945029,1,0.09001710023799524009519809604
0x3522c2b129152a0ccebe652f256d47a1fed9aed6,24931611,4492.8484,1,0.08985517089658206835863282734
0xc5381282a383cd03afcc4885095a86c6e9f1700d,25856462,4491.98,1,0.08983780324393512129757404852
0x4719c7c53cc25fa0af6bdbba18e794ba7c00404c,23443793,4490,1,0.08979820403591928161436771265
0xbde3e2370283db1f4fe526bf602c7d0cab1cd855,33423735,4486.939772264714238809,1,0.08973700070528017917259654807
0xecdf72ed65f4006c24e4872fa0387564c570694c,23338186,4477.6938668115167,3,0.08955208629450444391112177756
0x94d30487a4f9ee1e74e686a724406bd447a280ce,36152301,4366.15059313435121849,1,0.08732126543737827680426391472
0x0f23fc1e01eeb0053eb80255ed70428b05eaea00,36563443,4343.340522,1,0.08686507313853722925541489170
0x33a8629fc610aeed3988d1b91e0089268ea37986,28634409,4281.431826165205442276,1,0.08562692398482441235727285454
0x91b05ceace09723f6065da64c87cb0bc9695b6ac,23288367,4229,11,0.08457830843383132337353252935
0x7429944180d9fad88fb2af4bbbd3c17d216d5327,25627628,4171.031,1,0.08341895162096758064838703226
0x1d9f43aa0b67edbdcafedbb74758676228786ba8,24263738,4091.324883107,3,0.08182486116491670166596668067
0x16c87f91c55cabbc6263e2e32695d25aeb6fa94a,27279430,4081.57,1,0.08162976740465190696186076278
0x0dc5846197a67e3f04b5431e2afc65523651f84a,35914100,4080,3,0.08159836803263934721305573889
0xa787f09349999a61434cfb75118c6a9d0cac9406,25742443,4061.0227,1,0.08121882962340753184936301274
0xa930066c355bd4de0cbe0715c1d47419ef8ba168,32363585,4033.223036,1,0.08066284746305073898522029559
0xfe19a78ec261bf9b032d2b6422cd8fa33f75a988,23382870,4019.7589,1,0.08039357012859742805143897122
0x3371ed297c31ca836c9c546dd55f20e634491a13,34500063,4017.358813951249256379,1,0.08034556936763763237493250135
0x8ecd48e14c8fd64ab8b972e8f87efbb5c9658fd0,22852081,4004.60512,2,0.08009050058998820023599528009
0x03e8e80fdf8e711d94aebdaebb275ad605381484,23811273,4000.1,2,0.08000039999200015999680006400
0x1c99ae7c79dfff7a65b0f718ff3547dd3be7ac85,29893180,4000,1,0.07999840003199936001279974401
0x8c0642687b7041cf20f3a4f95e3c96f453f5a4a3,30053007,3995.707859,2,0.07991255892882142357152856943
0x15ff3477e8f2d3dc56d1d0a16b3ab001825e3376,35736671,3967.018347305704924277,4,0.07933878017051068827177456451
0xe7ff09608b775be997f1d363a389005d7e700230,22975475,3928.8850828875,1,0.07857613013514729705405891882
0xeca023bb189de0a9f014c7b99dba7f757e65e2d0,22858981,3925.925215,1,0.07851693396132077358452830943
0xdf3f815c6d238fcc72eb1f304a8eee83110ddad4,27433559,3905.546408,1,0.07810936597268054638907221856
0x797bdf33f9c4e779393b6831652d1ca512b8b0a4,29952382,3898.411633725687771988,1,0.07796667334104693450106997860
0x1ff2c1855e7d969e9b74199cf58c140f197a52bc,22852061,3786.57555,1,0.07572999640007199856002879942
0xc374d1a0ca227acaca5c13786da73901b1be1223,22882304,3780.1,5,0.07560048799024019519609607808
0xd0b70542f2399b10e3e3cbe2ad1b4ec4c2ffefb2,28061964,3776.9056397199843,1,0.07553660206235843883122337553
0xafe46af83f9a749e3c96029472946b197034f829,36863177,3724.128788994301944738,1,0.07448108615816287563724725505
0x24ce0e52b34674c69498a8a408c8ceafdc295877,25637951,3650.565,1,0.07300983980320393592128157437
0xd7fb32f7a6808cd5cd06a7901a9ffeed2b32642a,27035817,3604,3,0.07207855842883142337153256935
0xe4a346c5c4c72dfa6d0f166e0542049f5abd0092,36519073,3577.767260564494641277,5,0.07155391413300723268088638227
0x2096fd1a9ded019e2c4e68914cfce50fe41a1c3b,35411220,3560,1,0.07119857602847943041139177216
0x5602d5c426cbc2ebc78a81fd0ac6f0a0fcf4af2d,37375174,3542,3,0.07083858322833543329133417332
0x59855057f96d0ab43c6f07e1923f33905fa2b0a7,37718427,3532.62420336014059379,1,0.07065107104578189623787524250
0x55ba358b5e8a64668711a41f69aebaf20b51d956,29693604,3482.053846153635227262,1,0.06963968412939011674290514190
0x7620a5aba35eb0e99f9540ceb7d0b3ab7d5d80ae,29897911,3468.60845,1,0.06937078158436831263374732505
0x8bc713ae1abbde73ad15f64aff64f9b6094b2e8d,28589140,3459.832503616118850419,1,0.06919526616699903702763944721
0x8cb4dfaeabad503073604f2d933c862f1b12cea1,27007157,3419,2,0.06837863242735145297094058119
0xe48903b89dd6a4c74a2e436c2111b7a05d29033f,25434181,3394,1,0.06787864242715145697086058279
0xa0ccc966a8c9a7fa519e18d84cff5b58119aa847,27463944,3357.1862,1,0.06714238115237695246095078098
0x6bf877d28f603aa495dde57e69425fe27e33ba84,27573232,3345.9014,1,0.06691668966620667586648267035
0x7dc1bf1c7daec46d747c196ea630b6de8fe151de,23098631,3329.606071,2,0.06659078960420791584168316634
0xc54d179deccac111d160ff6a46face22056fbeaf,22856686,3309.6177,2,0.06619103017939641207175856483
0xedfc3f77ccb6ca9afd0f162842a76d85360cf006,36872560,3304.498943458728026698,1,0.06608865709603263988116237675
0x3015c6eb6bf0ef77b074dc662739d81413ee55de,33756121,3299.223134350801352273,1,0.06598314302415554393458130837
0xdd5091db932e5ad821fb37949954799730df3fca,37598538,3290.262757060143495653,1,0.06580393906242162148063038739
0x2f03b404a462d318e25a57664774d9b254af97b3,28662271,3287.743068286300614432,2,0.06575354629480011628631427371
0x5f4ddf5c9dd6d6cfdccbf4c94e8d54a4b11454e3,36348839,3272.297581962149290875,1,0.06544464274638805805633887322
0x3a8d979774259bc7ea16873f9730ffff93958efd,23477374,3263.9454,1,0.06527760244795104097918041639
0x53baee2110e1146be93088925bf55e8a0ea066a2,28066971,3237,1,0.06473870522589548209035819284
0xa89465281b01384a6215526d99c1b14d63164924,35876998,3219.0657,1,0.06438002639947201055978880422
0xd4ba6d7866026bffa4d89399acbfbd6a57642fd5,25635210,3215.527379706411,1,0.06430926140890004199916001680
0xc1b28573c1609f49963ffa3f4ffb1fdb9cc9269d,35982078,3210.242361917286510192,2,0.06420356316708238855606887862
0xfbd254ae9a4fcf56ba5e898df53624e1dc578187,24366939,3209.0382826,1,0.06417948206235875282494350113
0x8addabf339c54aa0c6e8adb41c2cb2f1d68451f5,30197812,3207.604471655111881212,1,0.06415080641697389814627707446
0x6ada46fc1ad6fdd6a02d5ac20f546bf0e6f1e790,30052881,3184,1,0.06367872642547149057018859623
0x874a8197a4bb22efda7b6f8ce7c4858e4acdcb8b,22852673,3151.779591069316,1,0.06303433113476362472750544989
0xc5efc0fed2a350fe0119d49ed38584e62f5f01e8,28427627,3141,1,0.06281874362512749745005099898
0xd7090f8781a40b37506d2a0c16bc5edaf3112508,23109887,3129.5955,1,0.06259065818683626327473450531
0x96d011e8bf503255df8064689035874ac89f3f24,29931422,3127.358830498083815584,2,0.06254592569144784735473290534
0x4992da5c4420a01faf3aca36a697e12fefb5c0fc,25651236,3113.792296843082,1,0.06227460044485274294514109718
0xaff74cd55fc2f629aabbebe2eae418ff2f4fdd8e,30263719,3100.192308029519809785,2,0.06200260610846822683116337673
0x388fc69c63e592fbc4a6d4c647a19d53ea66c2db,23272611,3086,1,0.06171876562468750624987500250
0x568a6c6509cef52f39605e57ae7395604bbd0fbc,24203500,3082.7393,1,0.06165355292894142117157656847
0x5c8d46096855fa8d8060eaca339247031e9bdc36,25335863,3059.423052032598,2,0.06118723729590604187916241675
0x24502914994ee102986abe8ee69942d0ee99b642,22857807,3053.19,1,0.06106257874842503149937001260
0x3ccbfeb9c2f416047a75b5ea284f28a01af04353,28412031,3051.4969,1,0.06102871742565148697026059479
0xd93ef487e2fe1b04771d14fb4bcb65621f864bbe,22850970,3042,3,0.06083878322433551328973420532
0xe36a798222d0e014ebc68d4fd0cb36c432332f33,22872740,3040.056893647115,1,0.06079992187450480990380192396
0xb8bbe06352dc547a365867c80de1d7f2cb2c361c,27297505,3030.679560447893,1,0.06061237896137863242735145297
0xfe36aacbcf5677a4a04288764c16acb4220894b9,23386528,3016.25,1,0.06032379352412951740965180696
0x0807367978d9f5eb2a733ce0032dc1be54afa5fc,34725679,3010.93097974752800451,1,0.06021741524664562717765644687
0x214c07e554ff618949e631980674041ff7a83f89,22852167,3008.386611100126,2,0.06016652889142469150616987660
0xb59fcddc0504afdcd03478ef1b6085954cdada53,28827533,3003.715073397370902543,1,0.06007310000594729910487790244
0x97f17d2971b97b836b193f8047cde7180174eb69,29697857,3002,1,0.06003879922401551968960620788
0x526be033a02dc8bb331b8ba1d7c35ddf0069fc1e,34494371,3000.98118100111176192,1,0.06001842325155720409431811364
0x090145c21dc5e9886978f7469dfeee2655498dc2,36941641,3000.1186172816451742,1,0.06000117232218645975480490390
0x0ed74a70da15daa20dcc65f7e8ef2074a77e5ad8,23511628,3000,2,0.05999880002399952000959980800
0x4c0fe966da510638b5feff9125c9e65057efd86e,36102192,3000,1,0.05999880002399952000959980800
0x126ae4fe162b40ca3bc002d3068977df449488ae,27374735,2999.8,1,0.05999480010399792004159916802
0x346abea94055b074e05bc8af61bd2ee6505721f1,35988201,2996.513535869678460866,1,0.05992907213595085020031599368
0x2e9a3cab40223238939d63d59be8c3ff453b1483,24844049,2975.7997867592317,4,0.05951480543907585248295034099
0x17ba3a6f59d4287ddc5120f5df42611d9c76cf4c,22938932,2968,1,0.05935881282374352512949741005
0xbf35fb99b8c806d16bdac0511811688fc1b68249,22856201,2965,1,0.05929881402371952560948781024
0x3a6a2e513422b02d6ff39a171df3ce1990d55fff,22881566,2960.26885965576,1,0.05920419310925301493970120598
0xad92c68064e87aa7bbe9638caf9520b6c97aca2a,25708212,2953,1,0.05905881882362352752944941101
0x79ce2902a4251e4e2e88fecd185f0072e9d0273a,24064529,2949.2956,1,0.05898473230535389292214155717
0x895ed5dc16978ea6dd99375f88ff74ca527e134a,37480657,2941.28244636,1,0.05882447243775124497510049799
0x3f86ce1fd41203037d7c82b2c6c49a150fcd02ff,25562426,2931.8,1,0.05863482730345393092138157237
0xc60ae2c1b9fc208b800ffd4c9570fd72793380e6,22861758,2927.511330589236,1,0.05854905563067210655786884262
0x568761394d07bd02baca874296d9e61ea9c12be8,27282675,2905,1,0.05809883802323953520929581408
0x3afd8122edab6933d8fb1f4ed6a1bb1ab89b843b,31910437,2903.186137905950606568,1,0.05806256150688887435387292254
0xab9ddb3daf61c65a52ccf3540ae8eecb671f1bfd,35629605,2896.75,1,0.05793384132317353652926941461
0xedc5bde37d384b4e91284d17957455390229f31d,27298101,2890.6929391221183,1,0.05781270252839179816403671927
0x4cb57ffc74460772c84e07b684cf59b730802810,26112467,2854.38432697719,2,0.05708654480864762704745905082
0xf6ca60330663914024a546f8e66cb77c82400603,27292687,2853.4,1,0.05706685866282674346513069739
0x8bd8ec3b20549a62a20407648488829c39330ca3,24817653,2844.6645308151788,2,0.05689215277324811103777924442
0x4b620c7508bf8fbad5dfadb7ada2e95eb32cf069,36942241,2824.199115312482802407,1,0.05648285264919667211469770605
0x47ee82dd182870c9106725655e8495f5ad6f575c,27345845,2809.0339198403917,1,0.05617955480571171976560468791
0x19e0ed09547ca1722c7b468be7830fd2a57a1789,24894760,2803,2,0.05605887882242355152896942061
0x0bf5d495c6e5b7db720707c083c59148a1c1213a,22972926,2797.63846,1,0.05595165016699666006679866403
0x71468412dd364c04681cda86b08e31282aeccbb5,23133955,2794.10388073,2,0.05588095999540009199816003680
0x79cfb94702e30392f1df9a85f0048562691c6661,30850275,2769.498172905686103958,1,0.05538885568100010207711845763
0xf3ebbc6d689380a8da06f74658d876d41cf57aa4,25056579,2750.1691,1,0.05500228195436091278174436511
0xd9234b24ee2b788aee2fc9c86e54d7dd1a64b794,35712377,2738.387972,1,0.05476666410671786564268714626
0x44ddcd6ae7eb45bbe8eea2e8527c97e6ae0505c1,29697177,2733.17978711573308468,1,0.05466250249226481639727205456
0x77e1e6afa8f2e8059076ef3a8827ab55396ee6a6,36002416,2723.622663428678378756,1,0.05447136384129674164028719426
0x48c4dead5383695eb044cf9ab316e529d4187c8b,27299418,2709.49,1,0.05418871622567548649027019460
0x45f95a029421c5a803b935280fb8b4e7071cd85e,36055102,2702.046275104485470416,2,0.05403984470519560549621007580
0x09e7a90ff4bad4cf1eaba30e9d1d82366233e087,33630592,2687.176384110444064399,1,0.05374245283315221824361512770
0x34228349281b537575ad19f10faab7be206c0b9f,27023622,2661.58169673454,1,0.05323056932330433391332173357
0xda0ec466316063a04e42144fa9a937b522ebd95d,22907381,2634.17,2,0.05268234635307293854122917542
0x2c0ff76bad9b4dd756edae01fa15d66e3b0a9097,23680225,2623.604616,1,0.05247104289914201715965680686
0xeb11acb430ba6cff510a6c7aacb1d435181d9e7c,29709255,2577.908951839838416352,1,0.05155714789383889154920901582
0x2242a1cf746db8b9d58b34cf183cc7adabe71e66,36031545,2571.26844683,1,0.05142434044979100417991640167
0xc8932c9c2e28269791f5ade540a2a978122238f1,24831462,2565.7935661203003,5,0.05131484502550549589008219836
0x2f9750cc7a3ea897b9654838aed57e5533efdf89,36933058,2561.558769999012148463,5,0.05123015079696430368318633627
0x41252f6493995ff4b334309a4a41cdaf34f984da,30668719,2550.845,2,0.05101587968240635187296254075
0x97843f5f252703ca2b8f37da147bae8eae56c564,23158758,2547.2195022702426,1,0.05094337117798129237415251695
0x9df1a27e1ef5fba411be12f34b7c7dff3d5b292a,27610509,2543.5081068,1,0.05086914475310493790124197516
0x260cadfb642eb7d6ddfbd9f5b6a875d004687239,23475017,2541.6,1,0.05083098338033239335213295734
0xbd05f5c117d1bb095202498ecc61065dd762a389,33122233,2522.25,1,0.05044399112017759644807103858
0xb0791ab49d96a0e2b9f04dfac65451b2390e176a,22864424,2501.2299154491946,4,0.05002359783702715145697086058
0x061c4f343fb69d9ea11d14901e48e98c3e6edbbb,36946277,2492.0784603933745896,2,0.04984057239641956340073198536
0x81ed41dea967a8d5c8272b4f41eeb20952a18771,32250517,2474.3,2,0.04948501029979400411991760165
0x079a3aea5ea00559f749859a3cde80065eff0c4a,27862117,2474,1,0.04947901041979160416791664167
0xaa5f6bede4cbd641cee6c8865fcd09176a2be18e,36899795,2473.145672481992760126,2,0.04946192421115563208987820244
0xfea7574dca4bb14632643c046da497d264d23895,36928031,2464.25,2,0.04928401431971360572788544229
0xc312ecdbbb57ba467054974a676c4e8602e59d37,24458986,2452.4436,1,0.04904789104217915641687166257
0x9f10fa65c0ad2e3c2cb6bf8312756df5b15f2e9b,26930995,2449.9252611824804,1,0.04899752527314414511709765805
0x711e48cee76ed24daada32fdd60829c93a236ca4,36226975,2444.585582304597364291,1,0.04889073383141531897944041119
0xfb4612701ec6419ab5f085033bbd757bb5908100,36615511,2431.434378977039044822,1,0.04862771502524027609091818164
0x4003fc3afd292ab56e0dd11727ea3439dae81ed5,36914422,2428.2,2,0.04856302873942521149577008460
0x200dbf2bef35b33390dcaff38b7c6ad6ade37ab7,27216920,2386.3232213899773,1,0.04772550991760119397612047759
0x7bde5153d9299542d7cae320afe8e2a532a8de0f,31501509,2371.553157280146718039,1,0.04743011454331206811941761165
0x9fd3f1cf94f810f66e726aa42d8b9ca6e7502201,24817911,2360.1,5,0.04720105597888042239155216896
0x5338894d63300e90cadb445e979542e6fc11c9c2,22873999,2358.375,1,0.04716655666886662266754664907
0xcbeb6883f9461668af94bbae51c12ea823d23191,33452003,2357.9,2,0.04715705685886282274354512910
0x78a497a62a5a0e0dfc5a1cf22762d94837653193,35847968,2352.524227413149167507,2,0.04704954355739183551342973141
0xb928124f172b22ef69acb8a1f936763b0580c5a5,36036469,2339.32522534305393798,2,0.04678556879548516905621887562
0x507647e47b47bfd8b39b586e4c3fba4f57da6ca9,36326300,2325.86430757,1,0.04651635582428351432971340573
0x71275d86ec2d8a60868e451f070eb984c44a5f84,37295145,2318.910349344306863928,3,0.04637727944129731133233335333
0xd9d8a7ccca221ff297d8957cac717d433811c8e8,27329947,2308,1,0.04615907681846363072738545229
0x1eaf8da0785327ebd183efbe4a2e9c41bdc3db1a,36051380,2299.873027840700604244,1,0.04599654062600149205503889922
0x93861f44ba0d451e31badde4fb0caaaf3cfae66e,25589933,2291.8039,1,0.04583516129677406451870962581
0x7e5aff16fdb16a529eefdeb4d14c42e04a4da8d1,33894049,2256.577482293118369195,1,0.04513064703292170894972100558
0x24675d26dbb63c2bd0b35bbad8be2f6cab891fe8,34557007,2238,1,0.04475910481790364192716145677
0x70eddcfa645ddbdeef591306aa9db2a8a4a796c0,22879615,2228.92899233175,2,0.04457768829286914261714765705
0x40f19ece56b7a5a641fc4c7f21c0989cb223a19a,25347086,2221.71,2,0.04443331133377332453350932981
0xf7d36819736d0d196d5276f176a676db992c7a4f,23237367,2216.9455297750037,2,0.04433802383502337353252934941
0xd67b6da9fc94ec7d2e64830433bede3f50ce9f3b,23845726,2213.15353175663624,2,0.04426218539142489630207395852
0x8f749458b8e09af2a1aed00d99ebd106caf85515,35987690,2212.446125809316585039,3,0.04424803755543522299632007360
0x617e30c58a2f6f6d02f8cb442eae73fb70f869b3,32610096,2198.348693484520847846,1,0.04396609454779946096770064599
0xd49124df81137a4ec6c96ca01527a59ae4699ba8,22851134,2169.8,2,0.04339513209735805283894322114
0xd8b9ee02a1637ea8e98faa0574a324f174fbe96d,23140705,2159.791879,1,0.04319497368052638947221055579
0x79b53779d8be717648e7faa85972ec8fc5a7ef8d,24846873,2156.581946302263,1,0.04313077631051904961900761985
0x4ecafc5ee91b5c40b57c63eb541e7d8358af68ce,36841918,2148.277,1,0.04296468070638587228255434891
0xde7bf9d1279d2d1454364bfe152619047a5a48d2,32967123,2136.168108307108707297,1,0.04272250771598785438885222296
0x86795030d73cd9d5258ed7498bb6fa078100fe91,22896574,2136,1,0.04271914561708765824683506330
0x11d06a5cbb08488d683734c8401c6a83ced63e5c,29245898,2131.886356535375864627,2,0.04263687439321965289948201036
0xbd66080f84f2900868d1416fe399bc901c813bfc,23730055,2131.17,1,0.04262254754904901901961960761
0x89a1362a4a71abba4c39b4ac1ae2cb65b9f00643,29437686,2127.676016763803856987,1,0.04255266928189043933095338093
0xfb82a5773737aea40ec74699dd44da213686ff57,27321956,2124.215887,1,0.04248346807063858722825543489
0xfba5af9ee6e86ac80f3335308989e19c6f1092d4,27279834,2122.43,1,0.04244775104497910041799164017
0x8b7ee52b070443da49d5d2657771a72393e7654b,25315719,2120,1,0.04239915201695966080678386432
0x78135a97567bf7273cceed21651635a59d72e4df,36479417,2119.988287891992340263,1,0.04239891777948425712011759765
0x3e97090435232c846b4a0335dc8947a483a7dd7d,37505874,2112.316905863896737841,1,0.04224549320741378648109037819
0xce0c0104ee225b69e4c03730e247128b5250a2ff,23287091,2110,1,0.04219915601687966240675186496
0x32b91084d565b6f867e004b7177bf21e8c749bd9,35866914,2108.5,1,0.04216915661686766264674706506
0xb04d04fe98019a7e04a3424516ee4bd9f54ffb3c,22945235,2107.99258022758005351,3,0.04215900842438311340793184136
0x66f1fcdb13ab0641b600cdffbff6dc4b1048edf8,29433735,2101.20619394229862807,1,0.04202328341317770900721985560
0xb1bc6e7711a86d9eb9d4d6a1c2ee1b4c07bed317,22882395,2095.61193,1,0.04191140037199256014879702406
0x58184955470513d75a39fc2b829075666eb54cb1,23739079,2094.6,1,0.04189116217675646487070258595
0x02e65397e3eec7cb819d7ef4faf5f0300d1b5f1f,35988519,2093.446531711281884706,2,0.04186809327236019049031019380
0x1bc09946b7c42a61617f64c2e1e0dc7ed9cf6167,35931436,2091.806860223580628892,1,0.04183530049846164334497310054
0x4366b8f22d58a6511ffda423f1b05a64741fbfb1,34748257,2090.2,1,0.04180316393672126557468850623
0x06b954f2246f6e83ad4c754fc4539d61b2edaa53,32589704,2070.2124101,1,0.04140342013359732805343893122
0xa28b3641558deda82a748f809354eda4116da91a,23810000,2069.1,1,0.04138117237655246895062098758
0x23efd6a6d7fe7d922ba1cd20c45a4b9cc3e3910f,36869301,2056.4,3,0.04112717745645087098258034839
0x67ae05df23391d48a1188289c43fe48a91e41962,34246020,2047.131,2,0.04094180116397672046559068819
0xbd04aa8c6b0d564963ae7c8c42bd120bad9a6af6,35860053,2046.67929126708473896,1,0.04093276716999829481330373393
0x51b644b5deae153c59dfd470c9ff21a9526251b7,23309668,2040,1,0.04079918401631967360652786944
0x9da8e36354f2bbd27677eccbd2c40b46b8f6b5c2,25601446,2033.801379751085767149,5,0.04067521409073990054496910062
0xfe885759e95890624be2e4252b7b95520772e282,23020205,2033.38654724,1,0.04066691760644787104257914842
0xae1fec50b2a9a09458c190309198c5b3c196b2fe,32245355,2031.1945,1,0.04062307753844923101537969241
0x80e7edce8aa62f7dacd21a11657b0bc927022a59,35984088,2028.556779780296875227,1,0.04057032418912215506143877122
0x217399af49b03c5bdd088794e8cc7fde67022310,23252633,2022.64634,1,0.04045211775764484710305793884
0x0e59a6b9256dc471cc75ce3d176f0cdafd82d1b7,36495105,2022.55,1,0.04045019099618007639847203056
0x5d170fbc2163cd8b124577fcb964568cbf4d3988,23146317,2017.0280007881092,1,0.04033975322069777004459910802
0xbfabb7918f47e667772037124dcca1de502f7e37,36065477,2012.866212805024556247,1,0.04025651912571797676540469191
0xa5b4d01ac0fb9910bab4eb35ba54ee6ac5c9913e,25676739,2011,2,0.04021919561608767824643507130
0x1494e582fec496fce013cdb733122efe5d2f2981,22999047,2004.81472,2,0.04009549249015019699606007880
0x9f8046636f9fdbae96ccec3ca6544016a60131b1,24868692,2001.7593,1,0.04003438531229375412491750165
0x384a6d15d3df98fa593e1c92d6904c9c1b8fb66c,36208777,2000.921900110456183731,1,0.04001763764945613455192896142
0x350bbb66dae1717d6bdd6ce63cd8c613252608ac,25627502,2000.1467,1,0.04000213395732085358292834143
0x7da4ce4eebae1ae107cb51abbbc6388bb8d59a08,23646035,2000.0,3,0.03999920001599968000639987200
0x520b37c4fed0716a6cc6f85600a3ca998b8cf7e2,27276675,2000,1,0.03999920001599968000639987200
0xc80d9fd2fce7d61d0816b3b214ba1ac718ec0b09,22851907,1995,1,0.03989920201595968080638387232
0xc47beed5bf3fff6b2a40470237c7f31584e5d420,22996166,1977.10311,1,0.03954127137457250854982900342
0x9ce5379a2a5a66ee3975fa4d68cd74294da85461,36383155,1964.6,2,0.03929121417571648567028659427
0x50654980d39b0c0583aeefb1d0248d2e8a4e0d7a,23019397,1962.877492939856219022,2,0.03925676472350265432735345293
0xa84cd278dac9ac81398096619c1d61111f81515d,27285856,1957.0449098738584,2,0.03914011539516926461470770585
0x56cc04b7b2428209b70afd52b0a71ab145e855f3,26011557,1957,1,0.03913921721565568688626227475
0x98b45938641f2bbd0a1f5c946840fb73d45fda6f,30332050,1955,1,0.03909921801563968720625587488
0x110e437918ed1f5f06b28ac4464d47d2fe8dd89d,22851197,1937.961512451045,1,0.03875845507991930161396772065
